Speccode,Station,Group,Type,Basin,D or N,Site Depth,Lat,Lon,Zoop_Bio_Sum_m3,Zoop_Den_Sum_m3,Zoop_Bio_Sum_m2,Rot_GENERA
PLOTRUN,ON29N,ROT,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0.006124891205931097,544.5005979328254,1.2249782411862195e-4,Ploesoma
PLOTRUN,ON33,ROT,OS,W,D,140.9,43.597116666666665,-78.80105,0,0,0,Ploesoma
PLOTRUN,ON38N,ROT,NS,W,N,16.4,43.38325,-77.98985,0.011976641893074392,633.9621566195574,1.9162627028919028e-4,Ploesoma
PLOTRUN,ON41,ROT,OS,W,N,132.2,43.7167,-78.02745,0.37002631932731583,15689.63526640551,0.007400526386546317,Ploesoma
PLOTRUN,ON43N,ROT,NS,W,N,16,43.949866666666665,-78.05011666666667,0.1843157411376885,7378.06844691109,0.002949051858203016,Ploesoma
PLOTRUN,ON49,ROT,OS,E,D,51.5,43.77256666666667,-77.4417,0.004893572071593419,569.8414745667861,9.787144143186838e-5,Ploesoma
PLOTRUN,ON55M,ROT,OS,E,D,198,43.4401,-77.4398,0.12155233423249318,5664.433373331311,0.0024310466846498634,Ploesoma
PLOTRUN,ON60,ROT,OS,E,D,150,43.580416666666665,-77.19986666666667,0,0,0,Ploesoma
PLOTRUN,ON61N,ROT,NS,E,N,51.9,43.7868,-77.1584,0.024179957563239277,2266.230811349476,4.8359915126478556e-4,Ploesoma
PLOTRUN,ON62N,ROT,NS,E,N,28.3,43.8457,-76.9972,0.013179642605728846,357.4928063669309,2.635928521145769e-4,Ploesoma
PLOTRUN,ON63,ROT,OS,E,N,88,43.73155,-77.01718333333334,0,0,0,Ploesoma
PLOTRUN,ON65b,ROT,NS,E,N,23.1,43.30775,-76.95155,0.05763027237679634,2072.684796887378,0.0011526054475359268,Ploesoma
PLOTRUN,ON67b,ROT,NS,W,D,51.9,43.3742,-78.73016666666666,0,0,0,Ploesoma
PLOTRUN,ON67N,ROT,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0.11552150091799734,6574.580346978039,0.002310430018359947,Ploesoma
PLOTRUN,ON68b,ROT,NS,W,N,50,43.583666666666666,-79.41721666666666,0,0,0,Ploesoma
PLOTRUN,ON69b,ROT,NS,W,D,13.3,43.31863333333333,-78.99975,0,0,0,Ploesoma
PLOTRUN,ON73N,ROT,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0.24064990760398514,10157.0014985428,0.004812998152079703,Ploesoma
PLOTRUN,ON84N,ROT,NS,E,N,35.1,43.886,-76.73413333333333,0.0359433440603802,1385.4392495881057,7.18866881207604e-4,Ploesoma
POLREMA,ON12,ROT,OS,W,N,106.8,43.50398333333333,-79.35345,0.041147089850810815,2421.6216216216217,8.229417970162163e-4,Polyarthra
POLREMA,ON17N,ROT,NS,W,N,10.7,43.225,-79.27176666666666,0,0,0,Polyarthra
POLREMA,ON25,ROT,OS,W,D,137,43.51623333333333,-79.08041666666666,0.09231449798982337,4984.106418394003,0.0018462899597964674,Polyarthra
POLREMA,ON29N,ROT,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0,0,0,Polyarthra
POLREMA,ON33,ROT,OS,W,D,140.9,43.597116666666665,-78.80105,0.021765476609781995,1192.2837006320447,4.3530953219563987e-4,Polyarthra
POLREMA,ON38N,ROT,NS,W,N,16.4,43.38325,-77.98985,0,0,0,Polyarthra
POLREMA,ON41,ROT,OS,W,N,132.2,43.7167,-78.02745,0.006377860775506181,265.9260214645002,1.2755721551012362e-4,Polyarthra
POLREMA,ON43N,ROT,NS,W,N,16,43.949866666666665,-78.05011666666667,0.0217882991247451,1164.9581758280667,3.486127859959216e-4,Polyarthra
POLREMA,ON49,ROT,OS,E,D,51.5,43.77256666666667,-77.4417,0,0,0,Polyarthra
POLREMA,ON55M,ROT,OS,E,D,198,43.4401,-77.4398,0,0,0,Polyarthra
POLREMA,ON60,ROT,OS,E,D,150,43.580416666666665,-77.19986666666667,0.00798527688248889,380.44444444444446,1.5970553764977778e-4,Polyarthra
POLREMA,ON61N,ROT,NS,E,N,51.9,43.7868,-77.1584,0.09613608938377988,3777.0513522491265,0.0019227217876755976,Polyarthra
POLREMA,ON62N,ROT,NS,E,N,28.3,43.8457,-76.9972,0,0,0,Polyarthra
POLREMA,ON63,ROT,OS,E,N,88,43.73155,-77.01718333333334,0,0,0,Polyarthra
POLREMA,ON65b,ROT,NS,E,N,23.1,43.30775,-76.95155,0.001969879630961765,296.0978281267683,3.9397592619235296e-5,Polyarthra
POLREMA,ON67b,ROT,NS,W,D,51.9,43.3742,-78.73016666666666,0,0,0,Polyarthra
POLREMA,ON67N,ROT,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0,0,0,Polyarthra
POLREMA,ON68b,ROT,NS,W,N,50,43.583666666666666,-79.41721666666666,0.04060325252094834,1938.2488128006673,8.120650504189668e-4,Polyarthra
POLREMA,ON69b,ROT,NS,W,D,13.3,43.31863333333333,-78.99975,0.07195962619012508,1695.886178211247,9.35475140471626e-4,Polyarthra
POLREMA,ON73N,ROT,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0.44791229070544447,14993.668878801276,0.008958245814108888,Polyarthra
POLREMA,ON84N,ROT,NS,E,N,35.1,43.886,-76.73413333333333,0,0,0,Polyarthra
POLSP,ON12,ROT,OS,W,N,106.8,43.50398333333333,-79.35345,0.15687266705297298,2421.6216216216217,0.0031374533410594594,Polyarthra
POLSP,ON17N,ROT,NS,W,N,10.7,43.225,-79.27176666666666,0.05731594640574946,1977.3526603263078,6.30475410463244e-4,Polyarthra
POLSP,ON25,ROT,OS,W,D,137,43.51623333333333,-79.08041666666666,0,0,0,Polyarthra
POLSP,ON29N,ROT,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0.03275511409439653,544.5005979328254,6.551022818879305e-4,Polyarthra
POLSP,ON33,ROT,OS,W,D,140.9,43.597116666666665,-78.80105,0.027672888953524915,1192.2837006320447,5.534577790704984e-4,Polyarthra
POLSP,ON38N,ROT,NS,W,N,16.4,43.38325,-77.98985,0,0,0,Polyarthra
POLSP,ON41,ROT,OS,W,N,132.2,43.7167,-78.02745,0.3129598631148082,6116.298493683505,0.006259197262296165,Polyarthra
POLSP,ON43N,ROT,NS,W,N,16,43.949866666666665,-78.05011666666667,0.07426123282319513,3106.5551355415114,0.001188179725171122,Polyarthra
POLSP,ON49,ROT,OS,E,D,51.5,43.77256666666667,-77.4417,0.028204000685002763,854.7622118501793,5.640800137000552e-4,Polyarthra
POLSP,ON55M,ROT,OS,E,D,198,43.4401,-77.4398,0.12348204189927084,3089.6909309079874,0.0024696408379854167,Polyarthra
POLSP,ON60,ROT,OS,E,D,150,43.580416666666665,-77.19986666666667,0.45184465876977786,9511.111111111111,0.009036893175395556,Polyarthra
POLSP,ON61N,ROT,NS,E,N,51.9,43.7868,-77.1584,0.39124719626211474,10575.743786297555,0.007824943925242295,Polyarthra
POLSP,ON62N,ROT,NS,E,N,28.3,43.8457,-76.9972,0.7699252712805055,20913.329172465455,0.01539850542561011,Polyarthra
POLSP,ON63,ROT,OS,E,N,88,43.73155,-77.01718333333334,2.0259612515000964,40045.024171611134,0.040519225030001924,Polyarthra
POLSP,ON65b,ROT,NS,E,N,23.1,43.30775,-76.95155,0.06472105190179242,2072.684796887378,0.0012944210380358486,Polyarthra
POLSP,ON67b,ROT,NS,W,D,51.9,43.3742,-78.73016666666666,0.06578864214064867,3180.6345272351937,0.0013157728428129733,Polyarthra
POLSP,ON67N,ROT,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0.13035971296949503,4109.112716861275,0.0026071942593899004,Polyarthra
POLSP,ON68b,ROT,NS,W,N,50,43.583666666666666,-79.41721666666666,0.03734783571542798,881.022187636667,7.469567143085596e-4,Polyarthra
POLSP,ON69b,ROT,NS,W,D,13.3,43.31863333333333,-78.99975,0.2734259703538808,5766.01300591824,0.00355453761460045,Polyarthra
POLSP,ON73N,ROT,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0.6583046980481012,19346.669521033906,0.013166093960962025,Polyarthra
POLSP,ON84N,ROT,NS,E,N,35.1,43.886,-76.73413333333333,0.6929100194479386,20088.86911902753,0.013858200388958773,Polyarthra
POLVULG,ON12,ROT,OS,W,N,106.8,43.50398333333333,-79.35345,0,0,0,Polyarthra
POLVULG,ON17N,ROT,NS,W,N,10.7,43.225,-79.27176666666666,0.0011584993189984961,82.38969418026282,1.2743492508983459e-5,Polyarthra
POLVULG,ON25,ROT,OS,W,D,137,43.51623333333333,-79.08041666666666,0,0,0,Polyarthra
POLVULG,ON29N,ROT,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0,0,0,Polyarthra
POLVULG,ON33,ROT,OS,W,D,140.9,43.597116666666665,-78.80105,0,0,0,Polyarthra
POLVULG,ON38N,ROT,NS,W,N,16.4,43.38325,-77.98985,0,0,0,Polyarthra
POLVULG,ON41,ROT,OS,W,N,132.2,43.7167,-78.02745,0.1978086285654688,3457.0382790385024,0.003956172571309376,Polyarthra
POLVULG,ON43N,ROT,NS,W,N,16,43.949866666666665,-78.05011666666667,0,0,0,Polyarthra
POLVULG,ON49,ROT,OS,E,D,51.5,43.77256666666667,-77.4417,0.010097592239958843,284.92073728339307,2.019518447991769e-4,Polyarthra
POLVULG,ON55M,ROT,OS,E,D,198,43.4401,-77.4398,0.24097079834706164,5664.433373331311,0.004819415966941233,Polyarthra
POLVULG,ON60,ROT,OS,E,D,150,43.580416666666665,-77.19986666666667,0.2903823173191111,5326.222222222223,0.005807646346382223,Polyarthra
POLVULG,ON61N,ROT,NS,E,N,51.9,43.7868,-77.1584,0,0,0,Polyarthra
POLVULG,ON62N,ROT,NS,E,N,28.3,43.8457,-76.9972,0,0,0,Polyarthra
POLVULG,ON63,ROT,OS,E,N,88,43.73155,-77.01718333333334,1.1556593285415115,22247.235650895076,0.02311318657083023,Polyarthra
POLVULG,ON65b,ROT,NS,E,N,23.1,43.30775,-76.95155,0.018243055262336903,296.0978281267683,3.648611052467381e-4,Polyarthra
POLVULG,ON67b,ROT,NS,W,D,51.9,43.3742,-78.73016666666666,0,0,0,Polyarthra
POLVULG,ON67N,ROT,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0.0570621695747821,1232.7338150583823,0.001141243391495642,Polyarthra
POLVULG,ON68b,ROT,NS,W,N,50,43.583666666666666,-79.41721666666666,0,0,0,Polyarthra
POLVULG,ON69b,ROT,NS,W,D,13.3,43.31863333333333,-78.99975,0,0,0,Polyarthra
POLVULG,ON73N,ROT,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0,0,0,Polyarthra
POLVULG,ON84N,ROT,NS,E,N,35.1,43.886,-76.73413333333333,0,0,0,Polyarthra
POYPEDI,ON12,Pred,OS,W,N,106.8,43.50398333333333,-79.35345,0.32294598958690024,78.93907872786649,0.006458919791738005,NA
POYPEDI,ON17N,Pred,NS,W,N,10.7,43.225,-79.27176666666666,1.4128389068370157,360.94532688496093,0.015541227975207173,NA
POYPEDI,ON25,Pred,OS,W,D,137,43.51623333333333,-79.08041666666666,0.7246665409061464,128.4149801840645,0.014493330818122927,NA
POYPEDI,ON29N,Pred,NS,W,D,30.5,43.818216666666665,-78.86856666666667,1.5694051054627853,300.4141229974209,0.0313881021092557,NA
POYPEDI,ON33,Pred,OS,W,D,140.9,43.597116666666665,-78.80105,1.4725144069636118,240.4605782787317,0.029450288139272234,NA
POYPEDI,ON38N,Pred,NS,W,N,16.4,43.38325,-77.98985,0,0,0,NA
POYPEDI,ON41,Pred,OS,W,N,132.2,43.7167,-78.02745,0,0,0,NA
POYPEDI,ON43N,Pred,NS,W,N,16,43.949866666666665,-78.05011666666667,0,0,0,NA
POYPEDI,ON49,Pred,OS,E,D,51.5,43.77256666666667,-77.4417,0.3333128252229404,61.293872894578676,0.006666256504458809,NA
POYPEDI,ON55M,Pred,OS,E,D,198,43.4401,-77.4398,0,0,0,NA
POYPEDI,ON60,Pred,OS,E,D,150,43.580416666666665,-77.19986666666667,0,0,0,NA
POYPEDI,ON61N,Pred,NS,E,N,51.9,43.7868,-77.1584,0,0,0,NA
POYPEDI,ON62N,Pred,NS,E,N,28.3,43.8457,-76.9972,0,0,0,NA
POYPEDI,ON63,Pred,OS,E,N,88,43.73155,-77.01718333333334,0,0,0,NA
POYPEDI,ON65b,Pred,NS,E,N,23.1,43.30775,-76.95155,0,0,0,NA
POYPEDI,ON67b,Pred,NS,W,D,51.9,43.3742,-78.73016666666666,21.918716768445343,4416.087608062087,0.43837433536890685,NA
POYPEDI,ON67N,Pred,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0,0,0,NA
POYPEDI,ON68b,Pred,NS,W,N,50,43.583666666666666,-79.41721666666666,0,0,0,NA
POYPEDI,ON69b,Pred,NS,W,D,13.3,43.31863333333333,-78.99975,0.47174557114520776,41.18580718513028,0.006132692424887701,NA
POYPEDI,ON73N,Pred,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0,0,0,NA
POYPEDI,ON84N,Pred,NS,E,N,35.1,43.886,-76.73413333333333,0.1653452408009371,42.411405599635884,0.0033069048160187416,NA
SKIOREG,ON12,CAL,OS,W,N,106.8,43.50398333333333,-79.35345,0,0,0,NA
SKIOREG,ON17N,CAL,NS,W,N,10.7,43.225,-79.27176666666666,0.14622804933235836,20.924366775939763,0.001608508542655942,NA
SKIOREG,ON25,CAL,OS,W,D,137,43.51623333333333,-79.08041666666666,0.28086174170444667,42.80499339468816,0.005617234834088933,NA
SKIOREG,ON29N,CAL,NS,W,D,30.5,43.818216666666665,-78.86856666666667,1.1934786478765718,150.20706149871046,0.023869572957531435,NA
SKIOREG,ON33,CAL,OS,W,D,140.9,43.597116666666665,-78.80105,0,0,0,NA
SKIOREG,ON38N,CAL,NS,W,N,16.4,43.38325,-77.98985,0.25856663137575386,54.977747999528006,0.004137066102012062,NA
SKIOREG,ON41,CAL,OS,W,N,132.2,43.7167,-78.02745,0,0,0,NA
SKIOREG,ON43N,CAL,NS,W,N,16,43.949866666666665,-78.05011666666667,0.5519251329493214,95.58631186281573,0.008830802127189143,NA
SKIOREG,ON49,CAL,OS,E,D,51.5,43.77256666666667,-77.4417,0.46078346607680387,71.50951837700846,0.009215669321536078,NA
SKIOREG,ON55M,CAL,OS,E,D,198,43.4401,-77.4398,0.8850788659758727,118.49914455823075,0.017701577319517454,NA
SKIOREG,ON60,CAL,OS,E,D,150,43.580416666666665,-77.19986666666667,1.8047600538063047,237.4339477361609,0.03609520107612609,NA
SKIOREG,ON61N,CAL,NS,E,N,51.9,43.7868,-77.1584,1.9396837789705488,251.80342348327508,0.03879367557941097,NA
SKIOREG,ON62N,CAL,NS,E,N,28.3,43.8457,-76.9972,1.1074595360468402,168.23190887855571,0.022149190720936806,NA
SKIOREG,ON63,CAL,OS,E,N,88,43.73155,-77.01718333333334,3.5653683313329836,520.4031731203526,0.07130736662665967,NA
SKIOREG,ON65b,CAL,NS,E,N,23.1,43.30775,-76.95155,0.4076453017691169,64.45667006841215,0.008152906035382339,NA
SKIOREG,ON67b,CAL,NS,W,D,51.9,43.3742,-78.73016666666666,0.9156153635835944,140.19325739879642,0.018312307271671886,NA
SKIOREG,ON67N,CAL,NS,E,N,72.8,43.42476666666666,-76.78933333333333,1.304892227819133,193.37001020523644,0.02609784455638266,NA
SKIOREG,ON68b,CAL,NS,W,N,50,43.583666666666666,-79.41721666666666,0.152663168714932,30.811704922812396,0.00305326337429864,NA
SKIOREG,ON69b,CAL,NS,W,D,13.3,43.31863333333333,-78.99975,0,0,0,NA
SKIOREG,ON73N,CAL,NS,E,N,37.1,43.63238333333334,-76.28703333333333,1.1970441260518137,182.25123461843532,0.023940882521036273,NA
SKIOREG,ON84N,CAL,NS,E,N,35.1,43.886,-76.73413333333333,0.9177691329826267,131.9465951988672,0.018355382659652534,NA
SKIREIG,ON12,CAL,OS,W,N,106.8,43.50398333333333,-79.35345,0,0,0,NA
SKIREIG,ON17N,CAL,NS,W,N,10.7,43.225,-79.27176666666666,0.06113002012769243,10.462183387969882,6.724302214046168e-4,NA
SKIREIG,ON25,CAL,OS,W,D,137,43.51623333333333,-79.08041666666666,0,0,0,NA
SKIREIG,ON29N,CAL,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0,0,0,NA
SKIREIG,ON33,CAL,OS,W,D,140.9,43.597116666666665,-78.80105,0,0,0,NA
SKIREIG,ON38N,CAL,NS,W,N,16.4,43.38325,-77.98985,0,0,0,NA
SKIREIG,ON41,CAL,OS,W,N,132.2,43.7167,-78.02745,0,0,0,NA
SKIREIG,ON43N,CAL,NS,W,N,16,43.949866666666665,-78.05011666666667,0,0,0,NA
SKIREIG,ON49,CAL,OS,E,D,51.5,43.77256666666667,-77.4417,0,0,0,NA
SKIREIG,ON55M,CAL,OS,E,D,198,43.4401,-77.4398,0,0,0,NA
SKIREIG,ON60,CAL,OS,E,D,150,43.580416666666665,-77.19986666666667,0,0,0,NA
SKIREIG,ON61N,CAL,NS,E,N,51.9,43.7868,-77.1584,0,0,0,NA
SKIREIG,ON62N,CAL,NS,E,N,28.3,43.8457,-76.9972,0,0,0,NA
SKIREIG,ON63,CAL,OS,E,N,88,43.73155,-77.01718333333334,0,0,0,NA
SKIREIG,ON65b,CAL,NS,E,N,23.1,43.30775,-76.95155,0,0,0,NA
SKIREIG,ON67b,CAL,NS,W,D,51.9,43.3742,-78.73016666666666,0,0,0,NA
SKIREIG,ON67N,CAL,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0,0,0,NA
SKIREIG,ON68b,CAL,NS,W,N,50,43.583666666666666,-79.41721666666666,0,0,0,NA
SKIREIG,ON69b,CAL,NS,W,D,13.3,43.31863333333333,-78.99975,0,0,0,NA
SKIREIG,ON73N,CAL,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0,0,0,NA
SKIREIG,ON84N,CAL,NS,E,N,35.1,43.886,-76.73413333333333,0,0,0,NA
SYNSP,ON12,ROT,OS,W,N,106.8,43.50398333333333,-79.35345,0.10872616129729731,4843.243243243243,0.0021745232259459462,Synchaeta
SYNSP,ON17N,ROT,NS,W,N,10.7,43.225,-79.27176666666666,0.06338884614151828,3295.587767210513,6.972773075567012e-4,Synchaeta
SYNSP,ON25,ROT,OS,W,D,137,43.51623333333333,-79.08041666666666,0,0,0,Synchaeta
SYNSP,ON29N,ROT,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0.023149595381281494,544.5005979328254,4.629919076256299e-4,Synchaeta
SYNSP,ON33,ROT,OS,W,D,140.9,43.597116666666665,-78.80105,0.19120009873837762,4769.134802528179,0.0038240019747675523,Synchaeta
SYNSP,ON38N,ROT,NS,W,N,16.4,43.38325,-77.98985,0.12248749545033245,3486.791861407565,0.0019597999272053194,Synchaeta
SYNSP,ON41,ROT,OS,W,N,132.2,43.7167,-78.02745,0.06029074226791106,1595.5561287870012,0.0012058148453582213,Synchaeta
SYNSP,ON43N,ROT,NS,W,N,16,43.949866666666665,-78.05011666666667,0.13093082598907405,7378.06844691109,0.0020948932158251846,Synchaeta
SYNSP,ON49,ROT,OS,E,D,51.5,43.77256666666667,-77.4417,0.04614859472254694,1424.6036864169655,9.229718944509388e-4,Synchaeta
SYNSP,ON55M,ROT,OS,E,D,198,43.4401,-77.4398,0.17954227471158066,7209.278838785304,0.003590845494231613,Synchaeta
SYNSP,ON60,ROT,OS,E,D,150,43.580416666666665,-77.19986666666667,0.33680935272000007,10272,0.006736187054400001,Synchaeta
SYNSP,ON61N,ROT,NS,E,N,51.9,43.7868,-77.1584,0.05138506131193274,1510.8205408996507,0.001027701226238655,Synchaeta
SYNSP,ON62N,ROT,NS,E,N,28.3,43.8457,-76.9972,0.04923870148392307,1429.9712254677236,9.847740296784614e-4,Synchaeta
SYNSP,ON63,ROT,OS,E,N,88,43.73155,-77.01718333333334,0.1233382739983206,1483.149043393005,0.002466765479966412,Synchaeta
SYNSP,ON65b,ROT,NS,E,N,23.1,43.30775,-76.95155,0.027890937881379228,1776.5869687606098,5.578187576275845e-4,Synchaeta
SYNSP,ON67b,ROT,NS,W,D,51.9,43.3742,-78.73016666666666,0.36283660883650376,6361.269054470387,0.007256732176730075,Synchaeta
SYNSP,ON67N,ROT,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0.172597531536706,6369.124711134976,0.00345195063073412,Synchaeta
SYNSP,ON68b,ROT,NS,W,N,50,43.583666666666666,-79.41721666666666,0.0438825522168947,2114.4532503280006,8.776510443378939e-4,Synchaeta
SYNSP,ON69b,ROT,NS,W,D,13.3,43.31863333333333,-78.99975,0.6891886633676418,39683.73657014318,0.008959452623779344,Synchaeta
SYNSP,ON73N,ROT,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0.08744988209217308,2418.333690129238,0.0017489976418434616,Synchaeta
SYNSP,ON84N,ROT,NS,E,N,35.1,43.886,-76.73413333333333,0.0709856677047908,2770.8784991762113,0.001419713354095816,Synchaeta
TRICYLI,ON12,ROT,OS,W,N,106.8,43.50398333333333,-79.35345,0,0,0,Trichocerca
TRICYLI,ON17N,ROT,NS,W,N,10.7,43.225,-79.27176666666666,0,0,0,Trichocerca
TRICYLI,ON25,ROT,OS,W,D,137,43.51623333333333,-79.08041666666666,0.13191336285287014,1661.3688061313344,0.002638267257057403,Trichocerca
TRICYLI,ON29N,ROT,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0,0,0,Trichocerca
TRICYLI,ON33,ROT,OS,W,D,140.9,43.597116666666665,-78.80105,0.48789116062385685,5961.418503160224,0.009757823212477137,Trichocerca
TRICYLI,ON38N,ROT,NS,W,N,16.4,43.38325,-77.98985,0,0,0,Trichocerca
TRICYLI,ON41,ROT,OS,W,N,132.2,43.7167,-78.02745,0,0,0,Trichocerca
TRICYLI,ON43N,ROT,NS,W,N,16,43.949866666666665,-78.05011666666667,0,0,0,Trichocerca
TRICYLI,ON49,ROT,OS,E,D,51.5,43.77256666666667,-77.4417,0.006330981447607877,142.46036864169653,1.2661962895215757e-4,Trichocerca
TRICYLI,ON55M,ROT,OS,E,D,198,43.4401,-77.4398,0.20724022462925515,2059.7939539386584,0.004144804492585103,Trichocerca
TRICYLI,ON60,ROT,OS,E,D,150,43.580416666666665,-77.19986666666667,0,0,0,Trichocerca
TRICYLI,ON61N,ROT,NS,E,N,51.9,43.7868,-77.1584,0,0,0,Trichocerca
TRICYLI,ON62N,ROT,NS,E,N,28.3,43.8457,-76.9972,0.016087176286511892,178.74640318346545,3.2174352573023787e-4,Trichocerca
TRICYLI,ON63,ROT,OS,E,N,88,43.73155,-77.01718333333334,0.06089267263019797,741.5745216965025,0.0012178534526039596,Trichocerca
TRICYLI,ON65b,ROT,NS,E,N,23.1,43.30775,-76.95155,0.026648804531409147,296.0978281267683,5.329760906281829e-4,Trichocerca
TRICYLI,ON67b,ROT,NS,W,D,51.9,43.3742,-78.73016666666666,5.988245015678325,49299.835172145504,0.1197649003135665,Trichocerca
TRICYLI,ON67N,ROT,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0.4533196696296465,4725.479624390466,0.009066393392592931,Trichocerca
TRICYLI,ON68b,ROT,NS,W,N,50,43.583666666666666,-79.41721666666666,0.0089519643331709,176.2044375273334,1.79039286663418e-4,Trichocerca
TRICYLI,ON69b,ROT,NS,W,D,13.3,43.31863333333333,-78.99975,0.023987223258794838,2035.0634138534965,3.118339023643329e-4,Trichocerca
TRICYLI,ON73N,ROT,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0.19549724478668745,1934.6669521033905,0.003909944895733749,Trichocerca
TRICYLI,ON84N,ROT,NS,E,N,35.1,43.886,-76.73413333333333,0.049458673819141284,692.7196247940528,9.891734763828256e-4,Trichocerca
TRIMULT,ON12,ROT,OS,W,N,106.8,43.50398333333333,-79.35345,0.1991664087385946,2421.6216216216217,0.003983328174771892,Trichocerca
TRIMULT,ON17N,ROT,NS,W,N,10.7,43.225,-79.27176666666666,0.007415072476223653,82.38969418026282,8.15657972384602e-5,Trichocerca
TRIMULT,ON25,ROT,OS,W,D,137,43.51623333333333,-79.08041666666666,0,0,0,Trichocerca
TRIMULT,ON29N,ROT,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0,0,0,Trichocerca
TRIMULT,ON33,ROT,OS,W,D,140.9,43.597116666666665,-78.80105,0.06584279957719892,1192.2837006320447,0.0013168559915439785,Trichocerca
TRIMULT,ON38N,ROT,NS,W,N,16.4,43.38325,-77.98985,1.254039396403774,11728.299897461811,0.020064630342460383,Trichocerca
TRIMULT,ON41,ROT,OS,W,N,132.2,43.7167,-78.02745,0.03604843306266858,531.8520429290004,7.209686612533717e-4,Trichocerca
TRIMULT,ON43N,ROT,NS,W,N,16,43.949866666666665,-78.05011666666667,0.03494874527484201,388.3193919426889,5.591799243974721e-4,Trichocerca
TRIMULT,ON49,ROT,OS,E,D,51.5,43.77256666666667,-77.4417,0.06695762367386249,854.7622118501793,0.0013391524734772497,Trichocerca
TRIMULT,ON55M,ROT,OS,E,D,198,43.4401,-77.4398,0.27271431793415285,3604.639419392652,0.005454286358683057,Trichocerca
TRIMULT,ON60,ROT,OS,E,D,150,43.580416666666665,-77.19986666666667,0.024996036222976005,380.44444444444446,4.999207244595201e-4,Trichocerca
TRIMULT,ON61N,ROT,NS,E,N,51.9,43.7868,-77.1584,0.05892355498609926,3021.6410817993014,0.0011784710997219852,Trichocerca
TRIMULT,ON62N,ROT,NS,E,N,28.3,43.8457,-76.9972,0,0,0,Trichocerca
TRIMULT,ON63,ROT,OS,E,N,88,43.73155,-77.01718333333334,0.3849275777186044,5191.021651875518,0.007698551554372088,Trichocerca
TRIMULT,ON65b,ROT,NS,E,N,23.1,43.30775,-76.95155,1.1939789429406338,10363.423984436891,0.023879578858812676,Trichocerca
TRIMULT,ON67b,ROT,NS,W,D,51.9,43.3742,-78.73016666666666,0,0,0,Trichocerca
TRIMULT,ON67N,ROT,NS,E,N,72.8,43.42476666666666,-76.78933333333333,0.0941135955053559,1027.2781792153187,0.0018822719101071182,Trichocerca
TRIMULT,ON68b,ROT,NS,W,N,50,43.583666666666666,-79.41721666666666,0.14721191444917772,1938.2488128006673,0.002944238288983554,Trichocerca
TRIMULT,ON69b,ROT,NS,W,D,13.3,43.31863333333333,-78.99975,0.15970992510456494,1017.5317069267483,0.002076229026359344,Trichocerca
TRIMULT,ON73N,ROT,NS,E,N,37.1,43.63238333333334,-76.28703333333333,0.5641543153060915,7255.001070387714,0.01128308630612183,Trichocerca
TRIMULT,ON84N,ROT,NS,E,N,35.1,43.886,-76.73413333333333,0,0,0,Trichocerca
TRIPUSI,ON12,ROT,OS,W,N,106.8,43.50398333333333,-79.35345,0.0083243876352,1210.8108108108108,1.6648775270399998e-4,Trichocerca
TRIPUSI,ON17N,ROT,NS,W,N,10.7,43.225,-79.27176666666666,0,0,0,Trichocerca
TRIPUSI,ON25,ROT,OS,W,D,137,43.51623333333333,-79.08041666666666,0,0,0,Trichocerca
TRIPUSI,ON29N,ROT,NS,W,D,30.5,43.818216666666665,-78.86856666666667,0,0,0,Trichocerca
TRIPUSI,ON33,ROT,OS,W,D,140.9,43.597116666666665,-78.80105,0,0,0,Trichocerca
TRIPUSI,ON38N,ROT,NS,W,N,16.4,43.38325,-77.98985,0,0,0,Trichocerca
TRIPUSI,ON41,ROT,OS,W,N,132.2,43.7167,-78.02745,0,0,0,Trichocerca
TRIPUSI,ON43N,ROT,NS,W,N,16,43.949866666666665,-78.05011666666667,0,0,0,Trichocerca
TRIPUSI,ON49,ROT,OS,E,D,51.5,43.77256666666667,-77.4417,0,0,0,Trichocerca
TRIPUSI,ON55M,ROT,OS,E,D,198,43.4401,-77.4398,0,0,0,Trichocerca
